chunk_id,file_id,text
es_003_chunk_5,es_003,"-- Pagina 7 ---

u
Tiene el derecho de
NO DEJAR QUE INSPECCIONEN SUS
BOLSILLOS MÁS QUE UNA REVISIÓN
ENCIMA DE SU ROPA PARA LA
SEGURIDAD DEL OFICIAL”

Recuerde: Una revisión no incluye una inspección
dentro de sus bolsillos ni su pertenencias.

DI “No les doy el permiso para una
I5a: inspección.”
“ No quiero que inspeccionen mis
bolsillos.”


--- Pagina 8 ---

©
Tiene el derecho de

NO DEJAR QUE INSPECCIONEN
EL AUTO

Incluso la cajuela y la guantera.

Di “No lles doy el permiso para una
iga: . n"
es_003_chunk_6,es_003,"s inspección.
“No quiero que inspeccionen mi
auto.”


--- Pagina 9 ---

©
Tiene el derecho de

NO TOMARSE LAS HUELLAS
A MENOS QUE ESTE BAJO
ARRESTO

Si los oficiales le toman las huellas por fuerza, tiene el
derecho de preguntarles por qué le están tomando las
huellas.

Diga: “¿Por qué me están tomando las
1sa: huellas?”

“No consiento que me tomen las
huellas.”


--- Pagina 10 ---

Ú IMMIGRANT
| ; DEFENSE
d PROJECT

CONOZCA SUS
DERECHOS CON ICE

Para más recursos, visite:

immigrantdefenseproje"
es_003_chunk_7,es_003,"ct.org/
derechos"
es_004_chunk_1,es_004,"--- Pagina 1 ---

IMMIERANT
| . DEFENSE
©' PROJECT

CONOZCA SUS
% DERECHOS

¿Qué puedo hacer
cuando ICE me para en
la calle?

|
/> Si Ud. o un ser querido puede estar en riesgo de ser arrestado por ICE,
hable con un abogado para obtener asesoramiento individualizado.


--- Pagina 2 ---

N
¡CUIDADO! _

Los agentes de ICE podrían seguir a
las personas cerca de las casas o en

lugares públicos para realizar
arrestos.

— ) Losagentes de ICE a menudo no
Á usan uniformes ni anuncian quiénes
O son. A"
es_004_chunk_2,es_004,"veces gritan el nombre de la
persona que están buscando para
arrestarlo/la.

Recuerde:

¡Permanezca en silencio! No diga su
nombre ni conteste ninguna
pregunta.


--- Pagina 3 ---

SI LO DETIENE ICE O LA

POLICIA EN LA CALLE,
PREGUNTE “ ¿YA ME PUEDO IR?”

Si dicen
que SI,
dígale:

Si dicen
que NO,
dígale:

No quiero contestar
ninguna pregunta.

Váyase con calma

No quiero contestar
ninguna pregunta. Quiero
hablar con un abogado.

Trate de permanecer en silencio


--- Pagina 4 ---

SI EL OFICIAL"
es_004_chunk_3,es_004,"REVISA SUS ©
BOLSILLOS O PERTENENCIAS

Diígale:

No les doy permiso de
que me revisen. Quiero
hablar con un abogado.

V
/> Si Ud. o un ser querido puede estar en riesgo de ser arrestado por ICE,
hable con un abogado para obtener asesoramiento individualizado.


--- Pagina 5 ---

¿QUIÉN CORRE RIESGO DE
SER ARRESTADO POR IGE?
LA LEY PERMITE QUE EL
GOBIERNO FEDERAL DEPORTE A:
Cualquier persona sin estatus migratorio
legal, incluso a una persona que:

: 22 gtfesc;2 3:23 '?i£rf1?í tcllluse el tiempo"
es_004_chunk_4,es_004,"dado

por una visa
e tiene una orden final de deportación

ICE decide a quién quiere
arrestar y deportar.


--- Pagina 6 ---

¿QUIEÉN CORRE RIESGO DE
SER ARRESTADO POR ICE?
LA LEY PERMITE QUE EL
GOBIERNO FEDERAL DEPORTE A:

Cualquier persona con ciertas condenas
penales con estatus legal incluso:
* Residentes Legales Permanentes /
Titulares de Tarjetas Verdes
* Refugiados y Asilados
* Titulares de Visa

ICE decide a quién quiere
arrestar y deportar.


--- Pagina 7 ---

CIUDADO _

Si tiene estatu"
es_004_chunk_5,es_004,"s legal en los Estados
Unidos y antecedentes criminales,
Ud. podría correr riesgo incluso si:

* Su condena es de hace varios años;

* No cumplió su condena en la cárcel;

* Su caso fue un delito menor o un
""misdemeanor”;

* Hatenido su tarjeta de residencia durante
mucho tiempo;

* Los miembros de su familia son ciudadanos
Americanos

Y
/> Si Ud. o un ser querido puede estar en riesgo de ser arrestado por ICE,
hable con un abogado para obtener asesoramiento individualizado.


--- Pagina 8 ---"
es_004_chunk_6,es_004,"f IMMIERANT
| ). DEFENSE
/ PROJECT

CONOZCA SUS
DERECHOS CON ICE

Para más recursos, visite:

immigrantdefenseproject.org/
conozca-sus-derechos-con-ice"
es_005_chunk_1,es_005,"--- Pagina 1 ---

( e

CONOZCA SUS
DERECHOS

¿Qué puedo hacer
cuando ICE está en
la puerta?

l
/> Si Ud. o un ser querido puede estar en riesgo de ser arrestado por ICE,
hable con un abogado para obtener asesoramiento individualizado.


--- Pagina 2 ---

m
USTED TIENE EL DERECHO DE *
DEJAR SU PUERTA CERRADA Y
PERMANECER EN SILENCIO

No importa si esta ICE o la policía en la

puerta: tiene los mismos derechos con
los dos

NO MIENTA a los oficiales.

Trate de mantener la calma y ser cortés.

Si"
es_005_chunk_2,es_005,"los oficiales lo
estan
amenazando o
intimidando,
puede decir:

“No quiero responder
a sus preguntas. Por
favor, vayase.”


--- Pagina 3 ---

SI HAY OFICIALES AFUERA o
DE SU PUERTA, PIDA CON LA
PUERTA CERRADA:

Su identificación — p;ga de qué precinto
de policia son y

1 dicen que son
Si dicen que so pregunta si son de ICE.

de la ""policía,”:

Su información de contacto

Puede decir: .
No quiero responder a

ninguna pregunta, por favor
deje su información de
contacto.


--- Pagina 4 ---

SI HAY O"
es_005_chunk_3,es_005,"FICIALES AFUERA
DE SU PUERTA, PIDA CON LA
PUERTA CERRADA:

Una orden judicial

* Dígales que la coloquen debajo de la
puerta.

* Asegúrese de que cualquier orden de
arresto esté firmada por un juez (no por
ICE) y que tenga el nombre y dirección
de usted esté correcta.

Si los oficialesno  No quiero responder
tienen unaorden Aaninguna pregunta.
judicial, diga: Por favor, váyase.


--- Pagina 5 ---

¿QUIÉN CORRE RIESGO DE — >
SER ARRESTADO POR ICE?
LA LEY PERMITE QUE EL
GOBIERNO FEDERAL DEPORTE A:"
es_005_chunk_4,es_005,"Cualquier persona sin estatus migratorio
legal, incluso a una persona que:

* entró sin ningún estatus

* se quedó más tiempo que el tiempo dado
por una visa

e tiene una orden final de deportación

ICE decide a quién quiere
arrestar y deportar.


--- Pagina 6 ---

¿QUIÉN CORRE RIESGO DE — >
SER ARRESTADO POR ICE?
LA LEY PERMITE QUE EL
GOBIERNO FEDERAL DEPORTE A:

Cualquier persona con ciertas condenas
penales con estatus legal incluso:
* Residentes Legales Permanentes /
Titulares de Tarjetas"
es_005_chunk_5,es_005,"Verdes
* Refugiados y Asilados
* Titulares de Visa

ICE decide a quién quiere
arrestar y deportar.


--- Pagina 7 ---

CIUDADO

Si tiene estatus legal en los Estados
Unidos y antecedentes criminales,
Ud. podría correr riesgo incluso si:

* Su condena es de hace varios años;

* No cumplió su condena en la cárcel;

* Su caso fue un delito menor oun
""misdemeanor”;

* Hatenido su tarjeta de residencia durante
mucho tiempo;

* Los miembros de su familia son ciudadanos
Americanos

|
/> Si Ud. o un ser"
es_005_chunk_6,es_005,"querido puede estar en riesgo de ser arrestado por ICE,
hable con un abogado para obtener asesoramiento individualizado.


--- Pagina 8 ---

IMMIGRANT
DEFENSE
© PROJECT

CONOZCA SUS
DERECHOS CON ICE

Para más recursos, visite:

immigrantdefenseproject.org/
conozca-sus-derechos-con-ice"
es_006_chunk_1,es_006,"--- Pagina 1 ---

IMMIERANT
. DEFENSE
gg PROJECT

CONOZCA SUS
DERECHOS __

¿Qué puedo hacer PA E
cuando ICE está [O
dentro de mi hogar? . ""

l
/> Si Ud. o un ser querido puede estar en riesgo de ser arrestado por ICE,
hable con un abogado para obtener asesoramiento individualizado.


--- Pagina 2 ---

RECUERDE -
A veces, los agentes de ICE engañan a las
personas para que los dejen entrar a sus
hogares antes de que se den cuenta de que
son agentes de IGE

Silos agentes entran | “Noles doy permi"
es_006_chunk_2,es_006,"so para
que estén adentro de mi

a su casa o tocan sus
pertenencias, puede
decir:

hogar. Por favor váyase.”

Si los agentes de ICE
piden su pasaporte u
otros documentos de
identidad, puede decir:

“No quiero proporcionar
mis documentos.' o “No

quiero darles nada.'

Repita estas frases, incluso si los dejan entrar, si lo
ignoran, o si intentan llevarse sus pertencias.


--- Pagina 3 ---

RECUERDE

Los agentes de IGE intentan a presionar
a una persona hasta que revele donde
está ubicado su ser q"
es_006_chunk_3,es_006,"uerido

¡No tiene que contestar ninguna pregunta!

Repita estas frases:

No quiero contestar

preguntas
Por favor,
vayase.

|
/> Si Ud. o un ser querido puede estar en riesgo de ser arrestado por ICE,
hable con un abogado para obtener asesoramiento individualizado.

No quiero
hablar contigo



--- Pagina 4 ---

¿QUIÉN CORRE RIESGO DE ©
SER ARRESTADO POR ICE?

LA LEY PERMITE QUE EL

GOBIERNO FEDERAL DEPORTE A:

Cualquier persona sin estatus migratorio
legal, incluso a una persona que:
* entró sin"
es_006_chunk_4,es_006,"ningún estatus
e se quedó más tiempo que el tiempo dado
por una visa
* tiene una orden final de deportación

ICE decide a quién quiere
arrestar y deportar.


--- Pagina 5 ---

¿QUIÉN CORRE RIESGO DE —
SER ARRESTADO POR ICE?
LA LEY PERMITE QUE EL
GOBIERNO FEDERAL DEPORTE A:
Cualquier persona con ciertas condenas
penales con estatus legal incluso:
* Residentes Legales Permanentes /
Titulares de Tarjetas Verdes

* Refugiados y Asilados
* Titulares de Visa

ICE decide a quién quiere
arrestar y depo"
es_006_chunk_5,es_006,"rtar.


--- Pagina 6 ---

CIUDADO N»

Si tiene estatus legal en los Estados
Unidos y antecedentes criminales,
Ud. podría correr riesgo incluso si:

* Su condena es de hace varios años;

* No cumplió su condena en la cárcel;

* Su caso fue un delito menor o un
“""misdemeanor”;

* Hatenido su tarjeta de residencia durante
mucho tiempo;

* Los miembros de su familia son ciudadanos
Americanos

V
/> Si Ud. o un ser querido puede estar en riesgo de ser arrestado por ICE,
hable con un abogado para obten"
es_006_chunk_6,es_006,"er asesoramiento individualizado.


--- Pagina 7 ---

f IMMIERANT
' ; DEFENSE
4 PROJECT

CONOZCA SUS
DERECHOS CON ICE

Para más recursos, visite:

immigrantdefenseproject.org/
conozca-sus-derechos-con-ice"
es_007_chunk_1,es_007,"--- Pagina 1 ---

¡IGE ME DETUVO
EN EL AUTO!

¿Cuáles son mis derechos?
¿Qué tengo que hacer?

DY



--- Pagina 2 ---

¿TENGO QUE
— PARAR El AUTO?

¡Es importante detenerse!

En Nueva York, si usted es la persona que está
manejando, hay que parar el auto si le detiene
cualquier oficial de una agencia policial, aunque
piense que ha cumplido con las leyes.

Esté seguro/a: Si ICE intenta detenerle y no se
para, es posible que ellos paren su auto por
fuerza o de manera violenta.


--- Pagina 3 ---"
es_007_chunk_2,es_007,"© ¿CÓMO ME PUEDO
ENTERAR DE QUIÉN ME
ESTÁ DETENIENDO?

Pide alos oficiales que se identifiquen

Ántes que nada, pregunte:
* “¿Son de la policía local?”
* “¿Son de la patrulla de carreteras?”
* “¿Son de la inmigración?”
e “¿Por qué me detuvieron?”

Esté seguro/a: Los oficiales de ICE usan autos sin marcas
y se visten con ropa regular o chalecos que dicen
“POLICE.” Ellos no se identifican a símismos como ICE.


--- Pagina 4 ---

O
v
— ¿TENGO QUE BAJAR
— LA VENTANILLA?

Hay que bajar la ventanill"
es_007_chunk_3,es_007,"a solamente
cuando lo pide el oficial. Si el oficial lo
pide, puede bajar la ventanilla
parcialmente.

Ántes que nada, pregunte:
* “¿Me puedoir?”
* “¿Quiénes son?”
e “¿Por qué me detuvieron?”

Tenga cuidado: Puede ser que el oficial no se espere a que
baje la ventanilla. El oficial podría abrir la puerta o romper
la ventanilla para sacarlo/a o sacar a otra persona del auto.


--- Pagina 5 ---

DN

2 | ¿TENGOQUEDARLEMI —
TARJETA DE IDENTIFICACIÓN
A LOS OFICIALES?

Los conductores Deben mostrar la"
es_007_chunk_4,es_007,"licencia de

manejar u otro ID emitido por el gobierno de los

EEUU No le entregue al oficial algún documento falso o de

otro país, por ejemplo un pasaporte o una matrícula, o
una visa vencida.

Pasajeros No tienen que mostrar una ID al oficial
ni mencionar su información personal, incluso su
nombre y dirección y lugar de nacimiento.

Tenga cuidado: Pide a los oficiales que se

identifiquen antes de mostrar una identificación o
responder preguntas.


--- Pagina 6 ---

DN

- ¿TENGO QUE DARLE
MI"
es_007_chunk_5,es_007,"NOMBRE A LOS
OFICIALES?

Nadie tiene que darle a ICE su información
personal, incluyendo el nombre, la
dirección o el lugar de nacimiento.

Ántes que nada, diga:
* “¿Me puedoir?”
* “No quiero mostrarle una ID ni contestar sus
preguntas.”

Recuerde: No responda a ninguna pregunta
sobre su estatus migratorio o antecedentes
penales.


--- Pagina 7 ---

. ¿TENGO QUE SALIR
” DEL AUTO?

Los oficiales de ICE pueden exigir que
todos salgan del auto para “la seguridad
del oficial”. Ellos podrían detener"
es_007_chunk_6,es_007,"lo/a al
momento de salir del auto.

Antes de salir, pide:
* “¿Me puedoir?”
* “¿Quiénes son?”
* “¿Por qué me detuvieron?”

Esté seguro/a: Es posible que ICE no espere a que baje la
ventanilla o salga del automóvil. Pueden intentar abrir la
puerta o romper la ventana para sacar a alguien del
automóvil.


--- Pagina 8 ---

“1 ¿ICE PUEDE REVISAR MIS
BOLSILLOS, PERTENENCIAS,
0 MI AUTO?

¡ICE no puede inspeccionar nada sin
tener una orden judicial de cateo o su
permiso!

* Incluso la guantera y la caj"
es_007_chunk_7,es_007,"uela.

o [os oficiales de ICE pueden revisar una persona encima
de su ropa para “la seguridad del oficial” o cuando
arrestan a la persona.

Recuerde: Si ICE revisa a su persona o su
automóvil (incluyendo el maletero o la guantera),
aún puede decirles que no les da su permiso.


--- Pagina 9 ---

O

u
¿TENGO QUE ENTREGARLE
A ICE MIS HUELLLAS
DIGITALES?

Los oficiales de ICE soló pueden tomar sus
huellas digitales si sospechan razonablemente
que violó una ley de inmigración o si lo arrestan.

Si l"
es_007_chunk_8,es_007,"os oficiales le toman las huellas por fuerza, tiene el derecho
de preguntarles por qué le están tomando las huellas.

* “¿Por qué me están tomando las huellas?”

* “No consiento que me tomen las huellas.”

Esté seguro/a: No resista si ICE le obliga a tomar
sus huellas digitales. Aún puede decirles a los
oficiales que no les da permiso. Esto podría
ayudarle en un caso de inmigración.


--- Pagina 10 ---

N IMMIERANT
' DEFENSE
K""1P¿ PROJECT

Para más recursos sobre
sus derechos con ICE:

IMMIGRANT"
es_007_chunk_9,es_007,"DEFENSEPROJECT.ORG/

DERECHOS

Recuerde: Si usted o un ser querido puede estar en
riesgo de ser arrestado por ICE, hable con un abogado
para obtener asesoramiento individualizado."
es_008_chunk_1,es_008,"--- Pagina 1 ---

DOCUMENTANDO
LA PRESENCIA

DE ICE:
QUÉ DEBE BUSCAR

»


--- Pagina 2 ---

Las comunidades por todo el país están en estado de
alerta. Es posible que se entere de la presencia o
arrestos por parte de ICE, pero es posible que no esté
claro si realmente fue ICE.

Esto es así a propósito. ICE utiliza tácticas
intencionales (como no identificarse o usar ropa que
parezca la de la policía local) para que no quede claro
si son parte de ICE.

Si es testigo de la presencia de ICE, inte"
es_008_chunk_2,es_008,"nte

documentar los siguientes detalles
comunidades puedan determinar mejor si realmente

fue ICE y, si es asi, comprender que tácticas estan
usando cuando realizan arrestos.



--- Pagina 3 ---

CUALQUIERA PUEDE DOCUMENTAR
LA PRESENCIA DE ICE

Aunque no conozca a las personas involucradas, las redadas
se pueden documentar mediante:

<

p -

T

Tomando fotos o vídeos

Tomando notas inmediatamente después de
presenciar un encuentro

Guardar comunicaciones de agentes de ICE
(es decir, mensajes de"
es_008_chunk_3,es_008,"texto o mensajes de voz)

* — Entrevistar a otros testigos y escribir lo que han visto

Revisar las imágenes de las cámaras de seguridad


--- Pagina 4 ---

LA 7
¿ Q u E SU c E D I º ? Obtenga los datos básicos.

¿Cuándo ocurrió?
«al fecha y Hora

¿Dónde ocurrió?
as Dirección, si es posible

* Calles transversales o puntos de referencia cercanos
o ¿Qué tipo de lugar? (Por ejemplo: una casa, escuela,
refugio, hospital, al aire libre, etc.)

¿Cuántos oficiales estaban presentes?
al Cantidad de ofi"
es_008_chunk_4,es_008,"ciales
o ¿Dónde estaban? (Por ejemplo: 2-3 oficiales entraron a
la casa mientras 5-6 esperaban en la calle)


--- Pagina 5 ---

¿QUÉ SUCEDIO?

Consiga más detalles sobre los oficiales presentes.

¿Cómo iban vestidos los oficiales y qué más vio?

¿Había algo visible que los identificara como parte de
las investigaciones de ICE, DHS o Seguridad Nacional?

¿De qué color eran sus uniformes, si los había?

Si llevaban chalecos, chalecos antibalas o chaquetas,
¿qué decían en ellos?

¿Había oficiales c"
es_008_chunk_5,es_008,"on diferentes tipos de ropa?
¿Alguno de los oficiales portaba armas?

Si había vehículos, ¿cuántos y cómo eran? ¿Qué
decían en ellos?


--- Pagina 6 ---

LA y - _.
¿ º u E su c E D I º ? Í)r;í<;ra&:g;o; .ad1c1onal

Obtenga detalles más claros

¿Se escuchó alguna conversación entre los agentes y la
persona detenida? ¿Qué dijeron?

¿Arrestaron a alguien? Si es así, ¿a cuántas personas?

¿Vio a alguien a quien le tomaron las huellas
dactilares?

¿Le tomaron las huellas dactilares de personas que no"
es_008_chunk_6,es_008,"fueron arrestadas?

¿Observó a oficiales tomar o recibir alguna
identificación o documentación de las personas?

Si alguien fue arrestado, ¿tiene su nombre o la
información de contacto de sus seres queridos?

—


--- Pagina 7 ---

¿QUÉ TAL SI NO ESTÁ
CLARO QUE FUE ICE?

A pesar de conseguir todos los detalles, puede que no siempre
esté claro si fue ICE.

¿Qué se puede hacer?

ax Comuníquese primero con los familiares de la persona arrestada
para compartir lo que vio. Déjeles decidir si quieren"
es_008_chunk_7,es_008,"compartir lo
que sucedió públicamente.

aa Comuníguese con la oficina de funcionarios electos locales con
los datos colectados.

a Comuníguese con su grupo local de derechos de los inmigrantes o
con los organizadores comunitarios con los datos colectados.

¿Por qué? Es posible que puedan determinar si las tácticas
descritas son coherentes con las prácticas del ICE en la región y/o
tener ideas sobre otras agencias a las que puede contactar para
obtener más información.


--- Pagina 8 ---

¿PENSAN"
es_008_chunk_8,es_008,"DO EN COMPARTIR
LO QUE VIO O ESCUCHO EN
LAS REDES SOCIALES?

¡COMPARTE RESPONSABLEMENTE!

Comuníquese con organizadores locales, grupos de
ayuda mutua, grupos de derechos de los inmigrantes y/o
funcionarios electos locales.

Aunque pueda parecer ICE, es posible que en realidad no
era ICE y compartir o recompartir información
incorrecta puede causar más miedo.


--- Pagina 9 ---

SI DECIDE COMPARTIRLO
EN LAS REDES SOCIALES

ax  lome todas las medidas posibles para verificar
la información antes d"
es_008_chunk_9,es_008,"e publicarla.

a — Noutilice los nombres ni datos de identificación
de la persona detenida.

ax  Sitiene fotos o vídeos, difumina los rostros de
las personas que aparecen en las imágenes. No
querrá compartir por accidente información
sobre la persona detenida en el Internet.


--- Pagina 10 ---

RECUERDE

<c Es legal filmar ICE sin importar su estatus migratorio.

* Asegiúrese de filmar abiertamente - algunos estados
tienen leyes que prohíben las grabaciones secretas.

- Interferir físicamente o"
es_008_chunk_10,es_008,"no cumplir con una orden de
dar marcha atrás puede ponerlo en peligro y
arriesgarse a su arresto.

* Aunque un agente de ICE le dice que deje de grabar,
puede continuar haciéndolo siempre y cuando no
interfiera con el arresto.

< Aunque solo hay unos pocos casos en los que los
agentes de ICE pueden quitarle su teléfono, ten en
cuenta que pueden hacerlo independientemente de que
sea legal o no.


--- Pagina 11 ---

*
ZS

CONSTRUYA PODER,
NO PÁNICO.

immigrantdefenseproject.org/derechos"
es_009_chunk_1,es_009,"--- Pagina 1 ---

_
INDEPENDIENTEMENTE DE SU _=

ESTATUS MIGRATORIO:
* Es legal filmar ICE.

* Asegúrese de filmar abiertamente
- algunos estados tienen leyes que
prohíben las grabaciones secretas.

* Nointerfiera físicamente en el
arresto o la interacción.

* Si un oficial le indica que lo haga,
retroceda. No hacerlo puede
resultar en su arresto.


--- Pagina 2 ---

—
RECUERDE -

* Incluso si un agente de ICEle dice
que deje de grabar, puede
continuar haciéndolo si no
interfiera conelarresto."
es_009_chunk_2,es_009,"Solo hay unos pocos casos cuando
los agentes de ICE pueden tomar
su teléfono. Sin embargo, tenga en
cuenta que ellos pueden tratar de
hacerlo aunque no sea legal.
Todavía puede invocar sus
derechos y decirles que Ud. no da
su consentimiento para que lleven
su teléfono.


--- Pagina 3 ---

—
RECUERDE -

* Evalúe la situación antes de
filmar. Si le preocupa su seguridad
O la seguridad de la persona que
interactúa con ICE, hay otras
formas de documentar un arresto.

* Antes de publicar lo que Ud."
